"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","case_type_ID","case_type","decision_type_ID","decision_type","count_decisions"
63465,2009,1,"Competition","COMP",14,"Finland","FI",3,"Ad hoc",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",1
63467,2009,1,"Competition","COMP",14,"Finland","FI",3,"Ad hoc",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
63471,2009,1,"Competition","COMP",14,"Finland","FI",3,"Ad hoc",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
63481,2009,1,"Competition","COMP",15,"Sweden","SE",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",4
63483,2009,1,"Competition","COMP",15,"Sweden","SE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",9
63503,2009,1,"Competition","COMP",15,"Sweden","SE",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
63522,2009,1,"Competition","COMP",15,"Sweden","SE",3,"Ad hoc",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
63523,2009,1,"Competition","COMP",15,"Sweden","SE",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
63524,2009,1,"Competition","COMP",15,"Sweden","SE",3,"Ad hoc",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
63531,2009,1,"Competition","COMP",15,"Sweden","SE",3,"Ad hoc",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
63541,2009,1,"Competition","COMP",16,"Cyprus","CY",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",14
63543,2009,1,"Competition","COMP",16,"Cyprus","CY",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
63601,2009,1,"Competition","COMP",17,"Czech Republic","CZ",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",37
63603,2009,1,"Competition","COMP",17,"Czech Republic","CZ",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
63622,2009,1,"Competition","COMP",17,"Czech Republic","CZ",2,"Individual application",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
63644,2009,1,"Competition","COMP",17,"Czech Republic","CZ",3,"Ad hoc",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
63646,2009,1,"Competition","COMP",17,"Czech Republic","CZ",3,"Ad hoc",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
63661,2009,1,"Competition","COMP",18,"Estonia","EE",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",18
63663,2009,1,"Competition","COMP",18,"Estonia","EE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
63721,2009,1,"Competition","COMP",19,"Hungary","HU",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",20
63723,2009,1,"Competition","COMP",19,"Hungary","HU",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",15
63764,2009,1,"Competition","COMP",19,"Hungary","HU",3,"Ad hoc",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
63767,2009,1,"Competition","COMP",19,"Hungary","HU",3,"Ad hoc",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
63781,2009,1,"Competition","COMP",20,"Latvia","LV",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",8
63783,2009,1,"Competition","COMP",20,"Latvia","LV",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",8
63803,2009,1,"Competition","COMP",20,"Latvia","LV",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
63823,2009,1,"Competition","COMP",20,"Latvia","LV",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
63824,2009,1,"Competition","COMP",20,"Latvia","LV",3,"Ad hoc",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",2
63826,2009,1,"Competition","COMP",20,"Latvia","LV",3,"Ad hoc",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
63827,2009,1,"Competition","COMP",20,"Latvia","LV",3,"Ad hoc",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
63841,2009,1,"Competition","COMP",21,"Lithuania","LT",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",12
63843,2009,1,"Competition","COMP",21,"Lithuania","LT",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
63901,2009,1,"Competition","COMP",22,"Malta","MT",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",7
63903,2009,1,"Competition","COMP",22,"Malta","MT",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
63922,2009,1,"Competition","COMP",22,"Malta","MT",2,"Individual application",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",1
63961,2009,1,"Competition","COMP",23,"Poland","PL",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",43
63963,2009,1,"Competition","COMP",23,"Poland","PL",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",9
63983,2009,1,"Competition","COMP",23,"Poland","PL",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",8
63984,2009,1,"Competition","COMP",23,"Poland","PL",2,"Individual application",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
63993,2009,1,"Competition","COMP",23,"Poland","PL",2,"Individual application",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",1
64001,2009,1,"Competition","COMP",23,"Poland","PL",3,"Ad hoc",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",70
64003,2009,1,"Competition","COMP",23,"Poland","PL",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",8
64021,2009,1,"Competition","COMP",24,"Slovakia","SK",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",15
64023,2009,1,"Competition","COMP",24,"Slovakia","SK",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
64043,2009,1,"Competition","COMP",24,"Slovakia","SK",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
64081,2009,1,"Competition","COMP",25,"Slovenia","SI",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",17
64083,2009,1,"Competition","COMP",25,"Slovenia","SI",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",9
64141,2009,1,"Competition","COMP",26,"Bulgaria","BG",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",4
64144,2009,1,"Competition","COMP",26,"Bulgaria","BG",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
64151,2009,1,"Competition","COMP",26,"Bulgaria","BG",1,"Scheme",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
64163,2009,1,"Competition","COMP",26,"Bulgaria","BG",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
64184,2009,1,"Competition","COMP",26,"Bulgaria","BG",3,"Ad hoc",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
64191,2009,1,"Competition","COMP",26,"Bulgaria","BG",3,"Ad hoc",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
64193,2009,1,"Competition","COMP",26,"Bulgaria","BG",3,"Ad hoc",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",1
64201,2009,1,"Competition","COMP",27,"Romania","RO",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",5
64203,2009,1,"Competition","COMP",27,"Romania","RO",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",9
64207,2009,1,"Competition","COMP",27,"Romania","RO",1,"Scheme",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
64213,2009,1,"Competition","COMP",27,"Romania","RO",1,"Scheme",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",1
64223,2009,1,"Competition","COMP",27,"Romania","RO",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
64244,2009,1,"Competition","COMP",27,"Romania","RO",3,"Ad hoc",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",2
64246,2009,1,"Competition","COMP",27,"Romania","RO",3,"Ad hoc",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
64253,2009,1,"Competition","COMP",27,"Romania","RO",3,"Ad hoc",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",2
64261,2009,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",13
64263,2009,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",10
64321,2009,2,"Agriculture and Rural Development","AGRI",2,"France","FR",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",44
64323,2009,2,"Agriculture and Rural Development","AGRI",2,"France","FR",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",7
64381,2009,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",26
64383,2009,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",16
64401,2009,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",2,"Individual application",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",2
64441,2009,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",33
64443,2009,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",15
64463,2009,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
64503,2009,2,"Agriculture and Rural Development","AGRI",5,"Luxembourg","LU",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
64561,2009,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",8
64563,2009,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",6
64581,2009,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",2,"Individual application",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
64583,2009,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
64603,2009,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
64621,2009,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
64623,2009,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
64681,2009,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",2
64683,2009,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
64741,2009,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",13
64743,2009,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
64803,2009,2,"Agriculture and Rural Development","AGRI",10,"Greece","EL",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
64921,2009,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",51
64923,2009,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",21
64941,2009,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",2,"Individual application",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",24
64943,2009,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
64981,2009,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",5
64983,2009,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
65041,2009,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",3
65044,2009,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
65053,2009,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",1,"Scheme",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",1
65161,2009,2,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",8
65163,2009,2,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
65221,2009,2,"Agriculture and Rural Development","AGRI",17,"Czech Republic","CZ",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",4
65223,2009,2,"Agriculture and Rural Development","AGRI",17,"Czech Republic","CZ",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
65281,2009,2,"Agriculture and Rural Development","AGRI",18,"Estonia","EE",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",3
65283,2009,2,"Agriculture and Rural Development","AGRI",18,"Estonia","EE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
65341,2009,2,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",5
65343,2009,2,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
65401,2009,2,"Agriculture and Rural Development","AGRI",20,"Latvia","LV",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",4
65403,2009,2,"Agriculture and Rural Development","AGRI",20,"Latvia","LV",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
65461,2009,2,"Agriculture and Rural Development","AGRI",21,"Lithuania","LT",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",8
65463,2009,2,"Agriculture and Rural Development","AGRI",21,"Lithuania","LT",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
65581,2009,2,"Agriculture and Rural Development","AGRI",23,"Poland","PL",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
65603,2009,2,"Agriculture and Rural Development","AGRI",23,"Poland","PL",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
65641,2009,2,"Agriculture and Rural Development","AGRI",24,"Slovakia","SK",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",9
65643,2009,2,"Agriculture and Rural Development","AGRI",24,"Slovakia","SK",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
65701,2009,2,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",5
65703,2009,2,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
65761,2009,2,"Agriculture and Rural Development","AGRI",26,"Bulgaria","BG",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",2
65821,2009,2,"Agriculture and Rural Development","AGRI",27,"Romania","RO",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
65943,2009,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
65961,2009,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",2,"Individual application",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
66061,2009,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",3
66063,2009,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",2
66183,2009,3,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
66241,2009,3,"Maritime Affairs and Fisheries","MARE",7,"Denmark","DK",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
66361,2009,3,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",2
66423,2009,3,"Maritime Affairs and Fisheries","MARE",10,"Greece","EL",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
66581,2009,3,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",3,"Ad hoc",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",2
66901,2009,3,"Maritime Affairs and Fisheries","MARE",18,"Estonia","EE",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
67261,2009,3,"Maritime Affairs and Fisheries","MARE",24,"Slovakia","SK",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
67501,2010,1,"Competition","COMP",1,"Belgium","BE",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",3
67503,2010,1,"Competition","COMP",1,"Belgium","BE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",5
67523,2010,1,"Competition","COMP",1,"Belgium","BE",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
67543,2010,1,"Competition","COMP",1,"Belgium","BE",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
67561,2010,1,"Competition","COMP",2,"France","FR",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
67562,2010,1,"Competition","COMP",2,"France","FR",1,"Scheme",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",2
67563,2010,1,"Competition","COMP",2,"France","FR",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",17
67564,2010,1,"Competition","COMP",2,"France","FR",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",2
67566,2010,1,"Competition","COMP",2,"France","FR",1,"Scheme",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
67567,2010,1,"Competition","COMP",2,"France","FR",1,"Scheme",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
67601,2010,1,"Competition","COMP",2,"France","FR",3,"Ad hoc",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",1
67603,2010,1,"Competition","COMP",2,"France","FR",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",1
67604,2010,1,"Competition","COMP",2,"France","FR",3,"Ad hoc",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",6
67606,2010,1,"Competition","COMP",2,"France","FR",3,"Ad hoc",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
67607,2010,1,"Competition","COMP",2,"France","FR",3,"Ad hoc",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",2
67611,2010,1,"Competition","COMP",2,"France","FR",3,"Ad hoc",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",2
67615,2010,1,"Competition","COMP",2,"France","FR",3,"Ad hoc",15,"Article 12(3) of Council Regulation (EU) 2015/1589: information injunction",1
67618,2010,1,"Competition","COMP",2,"France","FR",3,"Ad hoc",18,"Article 22 of Council Regulation (EU) 2015/1589: proposal for appropriate measures",1
67619,2010,1,"Competition","COMP",2,"France","FR",3,"Ad hoc",19,"Article 108(2) of the Treaty on the Functioning of the European Union (TFEU): referral to the Court of Justice (non-compliance with a Commission decision)",2
67621,2010,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",61
67622,2010,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",3
67623,2010,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",37
67624,2010,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
67626,2010,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
67627,2010,1,"Competition","COMP",3,"Germany","DE",1,"Scheme",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
67642,2010,1,"Competition","COMP",3,"Germany","DE",2,"Individual application",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",3
67643,2010,1,"Competition","COMP",3,"Germany","DE",2,"Individual application",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",4
67644,2010,1,"Competition","COMP",3,"Germany","DE",2,"Individual application",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",4
67646,2010,1,"Competition","COMP",3,"Germany","DE",2,"Individual application",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",3
67647,2010,1,"Competition","COMP",3,"Germany","DE",2,"Individual application",7,"Article 9(3) of Council Regulation (EU) 2015/1589: positive decision",1
67653,2010,1,"Competition","COMP",3,"Germany","DE",2,"Individual application",13,"Article 10(2) of Council Regulation (EU) 2015/1589: withdrawal of notification (after formal investigation procedure)",1
67661,2010,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",3
67663,2010,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",3
67664,2010,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",4,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to initiate the formal investigation procedure",1
67665,2010,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",5,"Article 4(4) of Council Regulation (EU) 2015/1589: decision to extend proceedings",1
67666,2010,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",6,"Article 9(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid (after formal investigation procedure)",1
67671,2010,1,"Competition","COMP",3,"Germany","DE",3,"Ad hoc",11,"Articles 9(5) and 16(1) of Council Regulation (EU) 2015/1589: negative decision with recovery",1
67681,2010,1,"Competition","COMP",4,"Italy","IT",1,"Scheme",1,"Article 108(4) of the Treaty on the Functioning of the European Union (TFEU): exempt from notification under Article 108(3)",94
67682,2010,1,"Competition","COMP",4,"Italy","IT",1,"Scheme",2,"Article 4(2) of Council Regulation (EU) 2015/1589: decision does not constitute aid",2
67683,2010,1,"Competition","COMP",4,"Italy","IT",1,"Scheme",3,"Article 4(3) of Council Regulation (EU) 2015/1589: decision not to raise objections",13
